ISSN	T�tulo	Estrato
0902-4441	EUROPEAN JOURNAL OF HAEMATOLOGY	B1
0953-816X	EUROPEAN JOURNAL OF NEUROSCIENCE (PRINT)	A1
1462-3889	EUROPEAN JOURNAL OF ONCOLOGY NURSING	B1
1090-3801	EUROPEAN JOURNAL OF PAIN	A2
0890-2070	EUROPEAN JOURNAL OF PERSONALITY (PRINT)	A1
0014-2999	EUROPEAN JOURNAL OF PHARMACOLOGY	A2
1973-9087	EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE (TESTO STAMPATO)	B1
2501-1235	EUROPEAN JOURNAL OF PHYSICAL EDUCATION AND SPORT SCIENCE	B5
0930-343X	EUROPEAN JOURNAL OF PLASTIC SURGERY	B2
1015-5759	EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT	A1
1364-2537	EUROPEAN JOURNAL OF PSYCHOTHERAPY, COUNSELLING AND HEALTH (PRINT)	A2
2000-8066	EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY (ONLINE)	A2
2301-2218	EUROPEAN JOURNAL OF SOCIAL & BEHAVIORAL SCIENCES	B5
0046-2772	EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY (PRINT)	A1
0924-977X	EUROPEAN NEUROPSYCHOPHARMACOLOGY	A1
0924-9338	EUROPEAN PSYCHIATRY (PARIS)	A2
1647-3558	EUROPEAN REVIEW OF ARTISTIC STUDIES	B4
2295-5267	EUROPEAN YEARBOOK OF THE HISTORY OF PSYCHOLOGY	B3
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A2
1090-5138	EVOLUTION AND HUMAN BEHAVIOR	A1
1936-6434	EVOLUTION (NEW YORK. INTERNET)	B2
2330-2933	EVOLUTIONARY BEHAVIORAL SCIENCES	B1
0874-5560	EX AEQUO (OEIRAS)	B3
1983-9308	EXACTA (ONLINE)	B3
1983-9065	EXAM�PAKU (BOA VISTA)	B4
1646-9526	EXEDRA	B4
1752-5616	EXISTENTIAL ANALYSIS	B4
2179-6386	EXPEDI��ES: TEORIA DA HIST�RIA E HISTORIOGRAFIA	B4
2175-1072	EXPERI�NCIAS EM PSICOLOGIA E POL�TICAS P�BLICAS	B5
1304-0855	EXPERIMENTAL AND CLINICAL TRANSPLANTATION	B2
1535-3702	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD, N.J.: PRINT)	B1
0014-4819	EXPERIMENTAL BRAIN RESEARCH	A2
0531-5565	EXPERIMENTAL GERONTOLOGY	A2
0014-4886	EXPERIMENTAL NEUROLOGY	A2
1751-2433	EXPERT REVIEW OF CLINICAL PHARMACOLOGY	B1
1745-2422	EXPERT REVIEW OF MEDICAL DEVICES (ONLINE)	B1
1743-4440	EXPERT REVIEW OF MEDICAL DEVICES (PRINT)	B1
1473-7175	EXPERT REVIEW OF NEUROTHERAPEUTICS	A2
1550-8307	EXPLORE (NEW YORK, N.Y.)	B1
2316-400X	EXTENS�O EM A��O	B5
2318-1796	EXTENS�O RURAL	B5
1415-7802	EXTENS�O RURAL (SANTA MARIA)	B5
1807-0221	EXTENSIO (FLORIAN�POLIS)	B4
2318-3640	EXTRAMUROS - REVISTA DE EXTENS�O DA UNIVASF	B4
2276-9900	E3 JOURNAL OF MEDICAL RESEARCH	B5
1516-6503	FACEF PESQUISA	B4
1984-6975	FACES: REVISTA DE ADMINISTRA��O (BELO HORIZONTE. ONLINE)	B3
2316-5081	FACIDER REVISTA CIENT�FICA	B5
1982-8578	FALASSER (JO�O PESSOA)	B5
1077-727X	FAMILY AND CONSUMER SCIENCES RESEARCH JOURNAL	B1
2358-6311	FAROL - REVISTA DE ESTUDOS ORGANIZACIONAIS E SOCIEDADE	B3
1677-0439	FAZ CI�NCIA (UNIOESTE. IMPRESSO)	B5
2179-510X	FAZENDO G�NERO 9: DI�SPORAS, DIVERSIDADES, DESLOCAMENTOS	C 
2179-510X	"FAZENDO G�NERO 9: DI�SPORAS,
DIVERSIDADES, DESLOCAMENTOS"	C 
0014-5793	FEBS LETTERS (PRINT)	A2
0959-3535	FEMINISM & PSYCHOLOGY	A2
1464-7001	FEMINIST THEORY	B1
1807-6971	FENIX: REVISTA DE HISTORIA E ESTUDOS CULTURAIS	B4
0394-2759	FENOMENOLOGIA E SOCIET�	B5
1623-3883	FIGURES DE LA PSYCHANALYSE	B1
1773-9128	FILIGRANE (SAMPZON)	B5
1517-4530	FILOLOGIA E LINGU�STICA PORTUGUESA	B3
1983-053X	FILOSOFIA E HIST�RIA DA BIOLOGIA	B3
1809-9238	FILOSOFIA (S�O PAULO)	B5
0920-1742	FISH PHYSIOLOGY AND BIOCHEMISTRY	B1
1518-9740	FISIOTERAPIA BRASIL	B3
1809-2950	FISIOTERAPIA E PESQUISA	B1
2316-9117	FISIOTERAPIA E PESQUISA	B1
1980-5918	FISIOTERAPIA EM MOVIMENTO	B1
0103-5150	FISIOTERAPIA EM MOVIMENTO (PUCPR. IMPRESSO)	B1
1809-3469	FISIOTERAPIA SER	B5
0882-5734	FLAVOUR AND FRAGRANCE JOURNAL (PRINT)	B1
0239-8508	FOLIA HISTOCHEMICA ET CYTOBIOLOGICA	B1
0204-8043	FOLIA MEDICA	B2
1421-9972	FOLIA PHONIATRICA ET LOGOPAEDICA (ONLINE)	B1
1984-7556	F�RUM DE LITERATURA BRASILEIRA CONTEMPOR�NEA	B5
1438-5627	FORUM QUALITATIVE SOZIALFORSCHUNG	B1
1984-0292	FRACTAL: REVISTA DE PSICOLOGIA	B1
1984-0292	FRACTAL: REVISTA DE PSICOLOGIA	B1
1983-7828	FRAGMENTOS DE CULTURA	B5
1983-7828	FRAGMENTOS DE CULTURA	B5
1983-7830	FRAGMENTOS DE CULTURA (GOI�NIA)	B5
1414-9494	FRAGMENTOS DE CULTURA (GOI�NIA)	B5
2047-0622	FREE ASSOCIATIONS: PYCHOANALYSIS AND CULTURE, MEDIA, GROUPS AND POLITICS (LONDON)	B4
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	B3
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	B3
2175-0742	FRONTEIRAS: REVISTA DE HIST�RIA	B4
1983-4373	FRONTEIRAZ (S�O PAULO)	B4
1663-4365	FRONTIERS IN AGING NEUROSCIENCE	A2
1662-5153	FRONTIERS IN BEHAVIORAL NEUROSCIENCE	A1
1662-5102	FRONTIERS IN CELLULAR NEUROSCIENCE	A2
1662-5188	FRONTIERS IN COMPUTATIONAL NEUROSCIENCE	B1
2296-701X	FRONTIERS IN ECOLOGY AND EVOLUTION	B4
1662-5161	FRONTIERS IN HUMAN NEUROSCIENCE	A2
1662-5110	FRONTIERS IN NEURAL CIRCUITS	A2
1662-5129	FRONTIERS IN NEUROANATOMY	A2
1664-2295	FRONTIERS IN NEUROLOGY	A2
1662-453X	FRONTIERS IN NEUROSCIENCE	A2
1662-4548	FRONTIERS IN NEUROSCIENCE (PRINT)	A2
1663-9812	FRONTIERS IN PHARMACOLOGY	A2
1664-042X	FRONTIERS IN PHYSIOLOGY	A2
1664-0640	FRONTIERS IN PSYCHIATRY	B1
1664-0640	FRONTIERS IN PSYCHIATRY	B1
1664-1078	FRONTIERS IN PSYCHOLOGY	A1
2296-2565	FRONTIERS IN PUBLIC HEALTH	B3
1662-5137	FRONTIERS IN SYSTEMS NEUROSCIENCE	B1
2295-3159	FRONTLINE LEARNING RESEARCH	B5
0767-3981	FUNDAMENTAL & CLINICAL PHARMACOLOGY	B1
0213-9111	GACETA SANITARIA (BARCELONA. ED. IMPRESA)	B1
1981-1268	GAIA SCIENTIA (UFPB)	B4
1982-2553	GAL�XIA (S�O PAULO. ONLINE)	B1
0378-1119	GENE (AMSTERDAM)	B1
2316-1108	G�NERO (NITER�I)	B4
1676-5680	GENETICS AND MOLECULAR RESEARCH	B1
2447-1747	GEOGRAFIA (LONDRINA)	C 
1808-8058	GEOGRAFIAS (UFMG)	B5
2238-0205	GEOGRAFICIDADE	B3
0102-4000	GERAES (UFMG)	B4
9788-8575	GERAIS. REVISTA INTERINSTITUCIONAL DE PSICOLOGIA	B1
1983-8220	GERAIS: REVISTA INTERINSTITUCIONAL DE PSICOLOGIA	B1
1983-8220	GERAIS: REVISTA INTERINSTITUCIONAL DE PSICOLOGIA	B1
1981-8289	GERIATRIA & GERONTOLOGIA	B4
1444-1586	GERIATRICS AND GERONTOLOGY INTERNATIONAL	B1
2447-2123	GERIATRICS, GERONTOLOGY AND AGING	B5
2175-5604	GERMINAL: MARXISMO E EDUCA��O EM DEBATE	B3
2238-8230	GEST�O & SOCIEDADE: REVISTA DE P�S-GRADUA��O DA UNIABEU	B5
2177-3068	GEST�O CONTEMPOR�NEA	B5
2178-8030	GESTAO E PLANEJAMENTO	B3
1980-5756	GEST�O E SOCIEDADE (UFMG)	B3
0261-4294	GIFTED EDUCATION INTERNATIONAL	B4
2163-8667	GLOBAL JOURNAL OF COMMUNITY PSYCHOLOGY PRACTICE	B4
0975-587X	GLOBAL JOURNAL OF HUMAN SOCIAL SCIENCES	B5
0975-5888	GLOBAL JOURNAL OF MEDICAL RESEARCH	B5
2358-4114	GRAGOAT� (UFF)	B5
1516-1536	GRAPHOS (JO�O PESSOA)	B3
2318-7085	GRAU ZERO	B5
2178-1036	GRIOT - REVISTA DE FILOSOFIA	B4
1368-4302	GROUP PROCESSES & INTERGROUP RELATIONS (PRINT)	A1
1794-192X	GUILLERMO DE OCKHAM	B2
1351-8216	HAEMOPHILIA (OXFORD. PRINT)	B1
0017-8012	HARVARD BUSINESS REVIEW	B1
1526-4610	HEADACHE	A2
1949-4998	HEALTH	B3
0966-0410	HEALTH & SOCIAL CARE IN THE COMMUNITY (PRINT)	B2
1477-7525	HEALTH AND QUALITY OF LIFE OUTCOMES	A2
1065-3058	HEALTH CARE ANALYSIS	B1
0739-9332	HEALTH CARE FOR WOMEN INTERNATIONAL	B1
1949-5005	HEALTH (IRVINE)	B3
1363-4593	HEALTH (LONDON. 1997)	A2
0957-4824	HEALTH PROMOTION INTERNATIONAL (PRINT)	B1
1677-8979	HERMES (S�O PAULO)	B5
0018-0831	HERPETOLOGICA (AUSTIN, TX)	B1
1473-0928	HERPETOLOGICAL BULLETIN	B2
0018-084X	HERPETOLOGICAL REVIEW	B3
2071-5773	HERPETOLOGY NOTES	B3
1981-6081	HIPERTEXTUS REVISTA DIGITAL (UFPE)	B4
1050-9631	HIPPOCAMPUS (NEW YORK)	A2
1050-9631	HIPPOCAMPUS (NEW YORK, N.Y. PRINT)	A2
1982-209X	HIST�RIA AGORA	B5
1678-4758	HIST�RIA, CI�NCIAS, SA�DE (ONLINE)	B1
0104-5970	HIST�RIA, CI�NCIAS, SA�DE-MANGUINHOS (IMPRESSO)	B1
1678-4758	HIST�RIA, CI�NCIAS, SA�DE-MANGUINHOS (ONLINE)	B1
1983-9928	HIST�RIA DA HISTORIOGRAFIA	B2
2318-1729	HIST�RIA, HIST�RIAS	B4
0100-6932	HIST�RIA. QUEST�ES E DEBATES	B3
2236-1782	HIST�RIA UNISINOS	B3
0957-154X	HISTORY OF PSYCHIATRY	B1
1093-4510	HISTORY OF PSYCHOLOGY	A2
1939-0610	HISTORY OF PSYCHOLOGY (ONLINE)	A2
1464-2662	HIV MEDICINE (PRINT)	A2
1807-1600	HOLOS (NATAL. ONLINE)	B2
1808-3064	HORIZONTE CIENT�FICO (UBERL�NDIA)	B4
2175-5841	HORIZONTE: REVISTA DE ESTUDOS DE TEOLOGIA E CI�NCIAS DA RELIGI�O (ONLINE)	B4
0104-7183	HORIZONTES ANTROPOL�GICOS (UFRGS. IMPRESSO)	B1
0018-506X	HORMONES AND BEHAVIOR (PRINT)	A1
1982-8047	HU REVISTA	B3
0103-3123	HU REVISTA (UFJF. IMPRESSO)	B3
0018-716X	HUMAN DEVELOPMENT	A2
0739-2036	HUMAN ETHOLOGY NEWSLETTER	C 
0167-9457	HUMAN MOVEMENT SCIENCE (PRINT)	A2
0885-6222	HUMAN PSYCHOPHARMACOLOGY	B1
1981-1179	ID ONLINE - REVISTA MULTIDISCIPLINAR E DE PSICOLOGIA	B4
0101-3106	IDE (S�O PAULO)	B2
0101-3106	IDE (S�O PAULO. IMPRESSO)	B2
1518-6911	IDEA��O (UNIOESTE. IMPRESSO)	B4
2179-5525	ID�IAS - REVISTA DO INSTITUTO DE FILOSOFIA E CI�NCIAS HUMANAS DA UNICAMP	B5
1680-0737	IFMBE PROCEEDINGS	B4
1807-2526	IGT NA REDE	B4
1807-2526	IGT NA REDE	B4
1981-8769	IHU ON-LINE (UNISINOS. IMPRESSO)	B5
1981-8793	IHU ON-LINE (UNISINOS. ONLINE)	B5
0032-423X	IL PONTE	B3
1984-1191	ILUMINURAS (PORTO ALEGRE)	B3
2179-8427	IMAGENS DA EDUCA��O	B4
0276-2366	IMAGINATION, COGNITION AND PERSONALITY	B2
2050-4527	IMMUNITY, INFLAMMATION AND DISEASE	B3
0103-7676	IMPULSO (PIRACICABA)	B4
0103-7676	IMPULSO: REVISTA DE CI�NCIAS SOCIAIS E HUMANAS	B4
1647-3582	INDAGATIO DIDACTICA	B4
1647-3582	INDAGATIO DIDACTICA	B4
1699-5988	INDEX DE ENFERMER�A DIGITAL	B3
0214-9877	INFAD (BARCELONA)	B2
0870-6565	INF�NCIA E JUVENTUDE	B5
0163-6383	INFANT BEHAVIOR & DEVELOPMENT	A1
0163-9641	INFANT MENTAL HEALTH JOURNAL (PRINT)	A2
1369-8036	INFANT OBSERVATION: INTERNATIONAL JOURNAL OF INFANT OBSERVATION AND ITS APPLICATIONS	B1
0104-0219	INFARMA (BRAS�LIA)	B3
0899-823X	INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY	A2
2193-8229	INFECTIOUS DISEASES AND THERAPY	B1
2250-7167	INFEIES-RM	B4
0360-3997	INFLAMMATION	B1
0104-0146	INFORMA��O & SOCIEDADE (UFPB. IMPRESSO)	B1
1982-1654	INFORM�TICA NA EDUCA��O	B3
1516-084X	INFORM�TICA NA EDUCA��O	B3
0539-0184	INFORMATION SUR LES SCIENCES SOCIALES (PARIS)	B1
0100-3364	INFORME AGROPECU�RIO (BELO HORIZONTE)	C 
1518-1243	INICIA��O CIENT�FICA - CESUMAR	B3
2158-8333	INNOVATIONS IN CLINICAL NEUROSCIENCE	B1
2151-4704	INSIDE BEHAVIOR ANALYSIS	B5
1778-7807	INSISTANCE	C 
2007-5588	INTEGRACI�N ACAD�MICA EN PSICOLOG�A	B5
1932-4502	INTEGRATIVE PSYCHOLOGICAL & BEHAVIORAL SCIENCE	A2
1679-8902	INTELLECTUS REVISTA ACAD�MICA DIGITAL	B5
0160-2896	INTELLIGENCE (NORWOOD)	A1
1516-1854	INTERA��O (CURITIBA)	B4
1981-8076	INTERA��O EM PSICOLOGIA	B2
1981-8069	INTERA��O EM PSICOLOGIA	B2
1981-8068	INTERA��O EM PSICOLOGIA (IMPRESSO)	B2
1981-8076	INTERA��O EM PSICOLOGIA (ONLINE)	B2
0101-7136	INTER-A��O (UFG. IMPRESSO)	B3
1981-8416	INTER-A��O (UFG. ONLINE)	B3
0122-2406	Interacci�n : Comunicaci�n Educativa (Print)	B5
1646-2335	INTERACCOES	B3
0873-0725	INTERAC��ES (COIMBRA)	B2
1983-2478	INTERA��ES - CULTURA E COMUNIDADE	B3
1983-2478	INTERA��ES - CULTURA E COMUNIDADE (ONLINE)	B3
1518-7012	INTERA��ES (CAMPO GRANDE)	B1
1984-042X	INTERA��ES (CAMPO GRANDE)	B1
1572-0373	INTERACTION STUDIES	A2
1519-8847	INTERAGIR (UERJ)	B4
0034-9690	INTERAMERICAN JOURNAL OF PSYCHOLOGY	B1
2013-679X	INTERARTIVE	C 
1981-3775	INTERBIO	B5
0873-366X	INTERC�MBIO (PORTO)	B4
2238-1295	INTERCI�NCIA & SOCIEDADE - REVISTA ELETR�NICA	B5
1809-5844	INTERCOM (S�O PAULO. IMPRESSO)	B2
1980-3508	INTERCOM (S�O PAULO. ONLINE)	B2
0325-8203	INTERDISCIPLINARIA	B1
2446-6549	INTERESPA�O: REVISTA DE GEOGRAFIA E INTERDISCIPLINARIDADE	B4
2179-7498	INTERESPE. INTERDISCIPLINARIDADE E ESPIRITUALIDADE NA EDUCA��O	C 
1807-5762	INTERFACE - COMUNICA��O, SA�DE, EDUCA��O	A2
1414-3283	INTERFACE (BOTUCATU. IMPRESSO)	A2
1807-5762	INTERFACE (BOTUCATU. ONLINE)	A2
1806-6062	INTERFACE (PORTO NACIONAL)	B5
1807-5762	INTERFACE (UNI/UNESP. ONLINE)	A2
2318-2326	INTERFACES - REVISTA DE EXTENS�O DA UFMG	B4
1984-5677	INTERFACES BRASIL-CANAD� ON LINE)	B4
2316-3801	INTERFACES CIENT�FICAS - HUMANAS E SOCIAIS	B4
2316-3313	INTERFACES CIENT�FICAS - SA�DE E AMBIENTE	B5
2359-2893	INTERFACES CR�TICAS	B5
2177-7691	INTERFACES DA EDUCA��O	B3
1980-5276	INTERIN (CURITIBA)	B4
1982-1662	INTER-LEGERE (UFRN)	B4
1807-1597	INTERLETRAS (DOURADOS)	B5
2410-0374	INTERNATIONAL ANTROPOLOGICAL JOURNAL DIOGENS LANTERN	B5
1755-7682	INTERNATIONAL ARCHIVES OF MEDICINE	C 
1993-5250	INTERNATIONAL BUSINESS MANAGEMENT	C 
1913-9012	INTERNATIONAL BUSINESS RESEARCH	B4
0268-1315	INTERNATIONAL CLINICAL PSYCHOPHARMACOLOGY	A2
2291-5281	INTERNATIONAL EDUCATION RESEARCH	B5
0803-706X	INTERNATIONAL FORUM OF PSYCHOANALYSIS	B1
1876-3413	INTERNATIONAL HEALTH (PRINT)	B2
1567-5769	INTERNATIONAL IMMUNOPHARMACOLOGY (PRINT)	A2
2347-7474	INTERNATIONAL JORNAL OF ADVANCES IN SOCIAL SCIENCE AND HUMANITIES	B5
2222-6990	INTERNATIONAL JOURNAL OF ACADEMIC RESEARCH IN BUSINESS AND SOCIAL SCIENCES	B5
1861-1303	INTERNATIONAL JOURNAL OF ACTION RESEARCH	B2
2191-0278	INTERNATIONAL JOURNAL OF ADOLESCENT MEDICINE AND HEALTH	B3
2169-4958	INTERNATIONAL JOURNAL OF ADVANCES IN PSYCHOLOGY	B5
2168-5010	INTERNATIONAL JOURNAL OF APPLIED PSYCHOLOGY	B4
1555-7855	INTERNATIONAL JOURNAL OF BEHAVIORAL AND CONSULTATION THERAPY	B5
2225-2436	INTERNATIONAL JOURNAL OF BUSINESS AND COMMERCE	B4
2219-6021	INTERNATIONAL JOURNAL OF BUSINESS AND SOCIAL SCIENCE	B5
0167-5273	INTERNATIONAL JOURNAL OF CARDIOLOGY (PRINT)	A2
2288-6729	INTERNATIONAL JOURNAL OF CHILD CARE AND EDUCATION POLICY	B3
1697-2600	INTERNATIONAL JOURNAL OF CLINICAL AND HEALTH PSYCHOLOGY (2004)	A1
2158-284X	INTERNATIONAL JOURNAL OF CLINICAL MEDICINE	B4
2158-2882	INTERNATIONAL JOURNAL OF CLINICAL MEDICINE (ONLINE)	B4
2349-3259	INTERNATIONAL JOURNAL OF CLINICAL TRIALS	B5
0889-3667	INTERNATIONAL JOURNAL OF COMPARATIVE PSYCHOLOGY	B1
1929-4409	INTERNATIONAL JOURNAL OF CRIMINOLOGY AND SOCIOLOGY	B5
1470-5958	INTERNATIONAL JOURNAL OF CROSS CULTURAL MANAGEMENT	B1
0975-833X	INTERNATIONAL JOURNAL OF CURRENT RESEARCH	B4
0736-5748	INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE	A2
0251-2513	INTERNATIONAL JOURNAL OF EDUCATIONAL AND VOCATIONAL GUIDANCE	A2
1522-4821	INTERNATIONAL JOURNAL OF EMERGENCY MENTAL HEALTH AND HUMAN RESILIENCE	B3
0949-149X	INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION	B1
1660-4601	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH	B1
2155-6849	INTERNATIONAL JOURNAL OF GAME-BASED LEARNING.	B2
0885-6230	INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY	A2
0020-7284	INTERNATIONAL JOURNAL OF GROUP PSYCHOTHERAPY	B1
0020-7292	INTERNATIONAL JOURNAL OF GYNAECOLOGY AND OBSTETRICS	B1
0020-7314	INTERNATIONAL JOURNAL OF HEALTH SERVICES (PRINT)	B1
2010-409X	INTERNATIONAL JOURNAL OF HUMAN AND SOCIAL SCIENCES	B5
0958-5192	INTERNATIONAL JOURNAL OF HUMAN RESOURCE MANAGEMENT	A1
2221-0989	INTERNATIONAL JOURNAL OF HUMANITIES AND SOCIAL SCIENCE (ONLINE)	B5
2231-3532	INTERNATIONAL JOURNAL OF HUMANITY AND SOCIAL SCIENCES	C 
2217-2661	INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING AND MANAGEMENT	B3
2010-3689	INTERNATIONAL JOURNAL OF INFORMATION AND EDUCATION TECHNOLOGY	B4
1745-7300	INTERNATIONAL JOURNAL OF INJURY CONTROL AND SAFETY PROMOTION (PRINT)	B1
1471-8197	INTERNATIONAL JOURNAL OF INNOVATION AND LEARNING (PRINT)	B2
2307-924X	INTERNATIONAL JOURNAL OF LIBERAL ARTS AND SOCIAL SCIENCE	B5
2310-2845	INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCES	B5
1386-5056	INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS	A2
1557-1874	INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION	B1
1462-3730	INTERNATIONAL JOURNAL OF MENTAL HEALTH PROMOTION	B1
1049-8931	INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH	A2
1747-9894	INTERNATIONAL JOURNAL OF MIGRATION, HEALTH AND SOCIAL CARE	B2
1948-1756	INTERNATIONAL JOURNAL OF MOLECULAR EPIDEMIOLOGY AND GENETICS	B2
1422-0067	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES (ONLINE)	A2
0129-0657	INTERNATIONAL JOURNAL OF NEURAL SYSTEMS	A2
1461-1457	INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY	A1
1461-1457	INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY (PRINT)	A1
0020-7454	INTERNATIONAL JOURNAL OF NEUROSCIENCE	B1
0307-0565	INTERNATIONAL JOURNAL OF OBESITY	A1
1085-7494	INTERNATIONAL JOURNAL OF PEACE STUDIES	B4
1747-7166	INTERNATIONAL JOURNAL OF PEDIATRIC OBESITY	B4
0975-4873	INTERNATIONAL JOURNAL OF PHARMACOGNOSY AND PHYTOCHEMICAL RESEARCH	C 
1811-7775	INTERNATIONAL JOURNAL OF PHARMACOLOGY (PRINT)	B1
0341-8685	INTERNATIONAL JOURNAL OF PHYSICAL EDUCATION	C 
0164-0291	INTERNATIONAL JOURNAL OF PRIMATOLOGY	A2
1365-1501	INTERNATIONAL JOURNAL OF PSYCHIATRY IN CLINICAL PRACTICE (PRINT)	B1
0091-2174	INTERNATIONAL JOURNAL OF PSYCHIATRY IN MEDICINE (PRINT)	B1
0020-7578	INTERNATIONAL JOURNAL OF PSYCHO-ANALYSIS	A2
2011-7922	INTERNATIONAL JOURNAL OF PSYCHOLOGICAL RESEARCH	A2
2011-2084	INTERNATIONAL JOURNAL OF PSYCHOLOGICAL RESEARCH (ONLINE)	A2
2163-1948	INTERNATIONAL JOURNAL OF PSYCHOLOGY AND BEHAVIORAL SCIENCES	B4
2183-5829	INTERNATIONAL JOURNAL OF PSYCHOLOGY AND NEUROSCIENCE	B5
1889-1780	INTERNATIONAL JOURNAL OF PSYCHOLOGY AND PSYCHOLOGICAL THERAPY (ED. IMPRESA)	B3
0020-7594	INTERNATIONAL JOURNAL OF PSYCHOLOGY (PRINT)	A1
0167-8760	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY	A1
0265-671X	INTERNATIONAL JOURNAL OF QUALITY AND RELIABILITY MANAGEMENT	B3
0976-3031	INTERNATIONAL JOURNAL OF RECENT SCIENTIFIC RESEARCH	B5
1743-727X	INTERNATIONAL JOURNAL OF RESEARCH & METHOD IN EDUCATION (PRINT)	B2
2320-9356	INTERNATIONAL JOURNAL OF RESEARCH IN ENGINEERING AND SCIENCE	B5
2168-3603	INTERNATIONAL JOURNAL OF SCHOOL & EDUCATIONAL PSYCHOLOGY (PRINT)	B1
1931-762X	INTERNATIONAL JOURNAL OF SEXUAL HEALTH	B1
1307-9999	INTERNATIONAL JOURNAL OF SOCIAL INQUIRY (IJSI)	B5
2454-6380	INTERNATIONAL JOURNAL OF SPORTS AND PHYSICAL EDUCATION	B5
2169-8759	INTERNATIONAL JOURNAL OF SPORTS SCIENCE	C 
2169-8791	INTERNATIONAL JOURNAL OF SPORTS SCIENCE	C 
1832-3669	INTERNATIONAL JOURNAL OF TECHNOLOGY, KNOWLEDGE AND SOCIETY	B5
1532-7574	INTERNATIONAL JOURNAL OF TESTING	B1
1530-5058	INTERNATIONAL JOURNAL OF TESTING	B1
1553-2739	INTERNATIONAL JOURNAL OF TRANSGENDERISM	B1
2182-9535	INTERNATIONAL JOURNAL ON WORKING CONDITIONS	B3
2321-7235	INTERNATIONAL NEUROPSYCHIATRIC DISEASE JOURNAL (ONLINE)	B5
1838-0689	INTERNATIONAL RESEARCH IN EARLY CHILDHOOD EDUCATION	B4
2380-9205	INTERNATIONAL RESEARCH IN HIGHER EDUCATION	B5
2306-9007	INTERNATIONAL REVIEW OF MANAGEMENT AND BUSINESS RESEARCH	B5
1865-1984	INTERNATIONAL REVIEW ON PUBLIC AND NONPROFIT MARKETING	B2
1516-6821	INTERNATIONAL STUDIES ON LAW AND EDUCATION	B5
1981-6472	INTERPERSONA : AN INTERNATIONAL JOURNAL ON PERSONAL RELATIONSHIPS	B2
2317-7217	INTERSCIENTIA	B4
1984-2406	INTERSEC��ES (JUNDIA�)	B5
2317-1456	INTERSE��ES - REVISTA DE ESTUDOS INTERDISCIPLINARES	B4
1807-1384	INTERTHESIS (FLORIAN�POLIS)	B3
1132-0559	INTERVENCION PSICOSOCIAL	A2
1807-8583	INTEXTO	B2
0329-3475	INVENIO (ROSARIO)	B2
0120-5307	INVESTIGACION Y EDUCACION EN ENFERMERIA	B1
0329-5893	INVESTIGACIONES EN PSICOLOG�A	B2
1885-1088	INVESTIGACIONES FENOMENOLOGICAS (INTERNET)	B4
1518-8795	INVESTIGA��ES EM ENSINO DE CI�NCIAS (ONLINE)	B3
2175-294X	INVESTIGA��ES (ONLINE)	B5
1552-5783	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	A2
0146-0404	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	A2
2320-737X	IOSR JOURNAL OF RESEARCH & METHOD IN EDUCATION	B5
2040-5235	ISSBD BULLETIN (PRINT)	B5
2350-1588	ISSUES IN BIOLOGICAL SCIENCE AND PHARMACEUTICAL RESEARCH	B4
0161-2840	ISSUES IN MENTAL HEALTH NURSING	B1
1679-6799	�TACA (RIO DE JANEIRO. ONLINE)	B5
1519-9002	�TACA (UFRJ)	B5
1807-9342	ITINERARIUS REFLECTIONIS (ONLINE)	B4
1679-2009	ITINERARIUS REFLECTIONIS (UFG. IMPRESSO)	B4
0185-4259	IZTAPALAPA (UNIVERSIDAD AUTONOMA METROPOLITANA)	B5
0098-7484	JAMA (CHICAGO, ILL.)	A1
2423-5903	JAMSAT - JOURNAL OF ADVANCED MEDICAL SCIENCES AND APPLIED TECHNOLOGIES	B5
