ISSN,T�tulo,Estrato
1864-0648,JOURNAL OF BIOPHOTONICS,A1
2153-036X,JOURNAL OF BIOPHYSICAL CHEMISTRY (PRINT),B4
2155-9821,JOURNAL OF BIOPROCESSING & BIOTECHNIQUES,B4
2327-5081,JOURNAL OF BIOSCIENCES AND MEDICINES,B5
0168-1656,JOURNAL OF BIOTECHNOLOGY,A2
2179-4803,JOURNAL OF BIOTECHNOLOGY AND BIODIVERSITY,B4
2179-4804,JOURNAL OF BIOTECHNOLOGY AND BIODIVERSITY,B4
1360-8592,JOURNAL OF BODYWORK AND MOVEMENT THERAPIES,B2
1535-1386,JOURNAL OF BONE AND JOINT SURGERY. AMERICAN VOLUME (ONLINE),A1
0914-8779,JOURNAL OF BONE AND MINERAL METABOLISM,A2
0884-0431,JOURNAL OF BONE AND MINERAL RESEARCH,A1
1809-8401,JOURNAL OF BRAZILIAN SOCIETY OF ECOTOXICOLOGY,B3
2365-3167,JOURNAL OF BUILDING PATHOLOGY AND REHABILITATION,B5
1559-047X,JOURNAL OF BURN CARE & RESEARCH,B1
2155-7950,JOURNAL OF BUSINESS AND ECONOMICS,B4
1613-9615,JOURNAL OF BUSINESS CHEMISTRY (PRINT),B3
0167-4544,JOURNAL OF BUSINESS ETHICS,A2
0148-2963,JOURNAL OF BUSINESS RESEARCH,A2
2190-5991,"JOURNAL OF CACHEXIA, SARCOPENIA AND MUSCLE",A1
0885-8195,JOURNAL OF CANCER EDUCATION,B1
1948-5956,JOURNAL OF CANCER SCIENCE & THERAPY,C 
2151-1942,JOURNAL OF CANCER THERAPY,B4
2151-1934,JOURNAL OF CANCER THERAPY (PRINT),B4
1071-9164,JOURNAL OF CARDIAC FAILURE,A1
0914-5087,JOURNAL OF CARDIOLOGY,A2
2312-122X,JOURNAL OF CARDIOLOGY AND THERAPY,B5
1932-7501,JOURNAL OF CARDIOPULMONARY REHABILITATION AND PREVENTION,B1
2329-9517,JOURNAL OF CARDIOVASCULAR DISEASES & DIAGNOSIS,B3
0160-2446,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,A2
1937-5387,JOURNAL OF CARDIOVASCULAR TRANSLATIONAL RESEARCH,A1
0021-9517,JOURNAL OF CATALYSIS (PRINT),A1
1873-9601,JOURNAL OF CELL COMMUNICATION AND SIGNALING,A1
1097-4644,JOURNAL OF CELLULAR BIOCHEMISTRY,A1
0730-2312,JOURNAL OF CELLULAR BIOCHEMISTRY (PRINT),A1
0021-9541,JOURNAL OF CELLULAR PHYSIOLOGY (PRINT),A1
0733-5210,JOURNAL OF CEREAL SCIENCE (PRINT),A2
0271-678X,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,A1
1520-5134,JOURNAL OF CHEMICAL & ENGINEERING DATA (ONLINE),A2
0021-9568,JOURNAL OF CHEMICAL AND ENGINEERING DATA,A2
0975-7384,JOURNAL OF CHEMICAL AND PHARMACEUTICAL RESEARCH,C 
1864-6158,JOURNAL OF CHEMICAL BIOLOGY,B1
1074-1542,JOURNAL OF CHEMICAL CRYSTALLOGRAPHY,B2
0021-9584,JOURNAL OF CHEMICAL EDUCATION,B1
1549-9596,JOURNAL OF CHEMICAL INFORMATION AND MODELING,A1
0891-0618,JOURNAL OF CHEMICAL NEUROANATOMY,A2
0268-2575,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY (1986),A2
1549-9618,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,A1
0021-9614,JOURNAL OF CHEMICAL THERMODYNAMICS,A2
2090-9063,JOURNAL OF CHEMISTRY,B1
1934-7375,JOURNAL OF CHEMISTRY AND CHEMICAL ENGINEERING,B3
1934-7383,JOURNAL OF CHEMISTRY AND CHEMICAL ENGINEERING,B3
0883-0738,JOURNAL OF CHILD NEUROLOGY,B1
0021-9630,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY AND ALLIED DISCIPLINES (PRINT),A1
0021-9665,JOURNAL OF CHROMATOGRAPHIC SCIENCE,B1
1570-0232,JOURNAL OF CHROMATOGRAPHY. B (PRINT),A2
0021-9673,JOURNAL OF CHROMATOGRAPHY (PRINT),A1
0218-1266,"JOURNAL OF CIRCUITS, SYSTEMS, AND COMPUTERS",B2
1934-7367,JOURNAL OF CIVIL ENGINEERING AND ARCHITECTURE (ONLINE),B3
2333-911X,JOURNAL OF CIVIL ENGINEERING AND ARCHITECTURE RESEARCH,B5
0959-6526,JOURNAL OF CLEANER PRODUCTION,A1
2155-9899,JOURNAL OF CLINICAL & CELLULAR IMMUNOLOGY,B4
1989-5488,JOURNAL OF CLINICAL AND EXPERIMENTAL DENTISTRY,B1
2373-1044,JOURNAL OF CLINICAL AND INVESTIGATIVE DERMATOLOGY,B4
2382-6533,JOURNAL OF CLINICAL AND TRANSLATIONAL RESEARCH,B5
2165-7920,JOURNAL OF CLINICAL CASE REPORTS,B5
1094-6950,JOURNAL OF CLINICAL DENSITOMETRY,A2
2447-911X,JOURNAL OF CLINICAL DENTISTRY AND RESEARCH,B4
2210-8335,JOURNAL OF CLINICAL GERONTOLOGY AND GERIATRICS,B3
1176-9092,JOURNAL OF CLINICAL INTERVENTIONS IN AGING,A2
0887-8013,JOURNAL OF CLINICAL LABORATORY ANALYSIS (PRINT),B1
1933-2874,JOURNAL OF CLINICAL LIPIDOLOGY,A1
1918-3003,JOURNAL OF CLINICAL MEDICINE RESEARCH,B1
1098-660X,JOURNAL OF CLINICAL MICROBIOLOGY,A1
0095-1137,JOURNAL OF CLINICAL MICROBIOLOGY (PRINT),A1
1522-0443,JOURNAL OF CLINICAL NEUROMUSCULAR DISEASE,B3
0962-1067,JOURNAL OF CLINICAL NURSING (PRINT),B1
0022-3875,JOURNAL OF CLINICAL ORTHODONTICS,B3
0303-6979,JOURNAL OF CLINICAL PERIODONTOLOGY,A1
0269-4727,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS (PRINT),B1
0271-0749,JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,A1
1076-1608,JOURNAL OF CLINICAL RHEUMATOLOGY,B1
1386-6532,JOURNAL OF CLINICAL VIROLOGY,A1
0749-0208,JOURNAL OF COASTAL RESEARCH,B1
1551-5036,JOURNAL OF COASTAL RESEARCH,B1
0898-929X,JOURNAL OF COGNITIVE NEUROSCIENCE,A1
0021-9797,JOURNAL OF COLLOID AND INTERFACE SCIENCE (PRINT),A1
2237-9363,JOURNAL OF COLOPROCTOLOGY (RIO DE JANEIRO. IMPRESSO),B2
0250-9628,"JOURNAL OF COMBINATORICS, INFORMATION & SYSTEM SCIENCES",B5
1548-7709,JOURNAL OF COMMUNICATION AND COMPUTER,B4
1980-6604,JOURNAL OF COMMUNICATION AND INFORMATION SYSTEMS (ONLINE),B1
1868-310X,JOURNAL OF COMMUNITY GENETICS,B1
1712-4441,JOURNAL OF COMMUNITY INFORMATICS,B3
0147-5967,JOURNAL OF COMPARATIVE ECONOMICS (PRINT),B1
0174-1578,"JOURNAL OF COMPARATIVE PHYSIOLOGY. B, BIOCHEMICAL, SYSTEMIC, AND ENVIRONMENTAL PHYSIOLOGY",A2
0021-9983,JOURNAL OF COMPOSITE MATERIALS,B1
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,B1
1546-1955,JOURNAL OF COMPUTATIONAL AND THEORETICAL NANOSCIENCE,B1
2332-4325,JOURNAL OF COMPUTATIONAL AND THEORETICAL TRANSPORT (ONLINE),B2
1066-5277,JOURNAL OF COMPUTATIONAL BIOLOGY,B1
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,A1
1983-8409,JOURNAL OF COMPUTATIONAL INTERDISCIPLINARY SCIENCES,B4
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS (PRINT),A2
1877-7503,JOURNAL OF COMPUTATIONAL SCIENCE,B1
2327-5219,JOURNAL OF COMPUTER AND COMMUNICATIONS,B5
1666-6038,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY (LA PLATA. EN L�NEA),B3
1549-3636,JOURNAL OF COMPUTER SCIENCES,B3
0920-654X,JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,A1
0887-3801,JOURNAL OF COMPUTING IN CIVIL ENGINEERING,A2
1526-3711,JOURNAL OF CONTEMPORARY DENTAL PRACTICE,B3
0022-0116,JOURNAL OF CONTEMPORARY PSYCHOTHERAPY,B2
2195-3899,"JOURNAL OF CONTROL, AUTOMATION AND ELECTRICAL SYSTEMS",B2
1687-5249,JOURNAL OF CONTROL SCIENCE AND ENGINEERING (PRINT),B2
1975-9320,JOURNAL OF CONVERGENCE INFORMATION TECHNOLOGY (GYEONGJU),B3
1476-4172,JOURNAL OF COSMETIC AND LASER THERAPY (PRINT),B1
1475-7516,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,A1
1010-5182,JOURNAL OF CRANIO-MAXILLO-FACIAL SURGERY,B1
0883-9441,JOURNAL OF CRITICAL CARE,A2
2394-5125,JOURNAL OF CRITICAL REVIEWS,B5
0169-3816,JOURNAL OF CROSS-CULTURAL GERONTOLOGY,B2
0278-0372,JOURNAL OF CRUSTACEAN BIOLOGY,B1
0022-0248,JOURNAL OF CRYSTAL GROWTH,B1
1542-8052,JOURNAL OF CULINARY SCIENCE & TECHNOLOGY,B2
1296-2074,JOURNAL OF CULTURAL HERITAGE,B1
0022-0302,JOURNAL OF DAIRY SCIENCE,A1
1683-8602,JOURNAL OF DATA SCIENCE (ONLINE),B5
1680-743X,JOURNAL OF DATA SCIENCE (PRINT),B5
1063-8016,JOURNAL OF DATABASE MANAGEMENT,B2
0022-0345,JOURNAL OF DENTAL RESEARCH,A1
1544-0591,JOURNAL OF DENTAL RESEARCH (ONLINE),A1
0022-0345,JOURNAL OF DENTAL RESEARCH (PRINT),A1
2398-6700,JOURNAL OF DENTAL SCIENCE AND THERAPY,B5
1991-7902,JOURNAL OF DENTAL SCIENCES,B2
0300-5712,JOURNAL OF DENTISTRY,A1
2141-2472,JOURNAL OF DENTISTRY AND ORAL HYGIENE,B5
2141-2472,JOURNAL OF DENTISTRY AND ORAL HYGIENE,B5
1935-5068,JOURNAL OF DENTISTRY FOR CHILDREN (ONLINE),B3
2167-1044,JOURNAL OF DEPRESSION & ANXIETY,B4
1898-7249,JOURNAL OF DERMATOLOGICAL CASE REPORTS,B1
1569-1551,JOURNAL OF DESIGN RESEARCH (ONLINE),B3
0022-0388,JOURNAL OF DEVELOPMENT STUDIES,B1
1056-8727,JOURNAL OF DIABETES AND ITS COMPLICATIONS,A2
2314-6745,JOURNAL OF DIABETES RESEARCH,A2
2050-0866,JOURNAL OF DIABETES RESEARCH & CLINICAL METABOLISM,B5
1932-2968,JOURNAL OF DIABETES SCIENCE AND TECHNOLOGY,B1
0022-0396,JOURNAL OF DIFFERENTIAL EQUATIONS (PRINT),A1
0897-1889,JOURNAL OF DIGITAL IMAGING,B1
1532-2351,JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY,B1
0193-2691,JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY,B1
1773-2247,JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY,B2
1040-7294,JOURNAL OF DYNAMICS AND DIFFERENTIAL EQUATIONS,A2
2409-4579,JOURNAL OF DYNAMICS AND VIBROACOUSTICS,B2
0022-0493,JOURNAL OF ECONOMIC ENTOMOLOGY,B1
0021-3624,JOURNAL OF ECONOMIC ISSUES,B1
1748-7870,JOURNAL OF ECONOMIC POLICY REFORM (PRINT),B1
2375-0782,JOURNAL OF EDUCATION & SOCIAL POLICY,B4
2375-0790,JOURNAL OF EDUCATION & SOCIAL POLICY,B4
2334-296X,JOURNAL OF EDUCATION AND HUMAN DEVELOPMENT,B5
1881-4581,JOURNAL OF EHEALTH TECHNOLOGY AND APPLICATION,B5
0374-3535,JOURNAL OF ELASTICITY,A2
1844-6035,JOURNAL OF ELECTRICAL AND ELECTRONICS ENGINEERING,B3
1942-0730,JOURNAL OF ELECTROMAGNETIC ANALYSIS AND APPLICATIONS,B5
1942-0749,JOURNAL OF ELECTROMAGNETIC ANALYSIS AND APPLICATIONS,B5
0920-5071,JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS (PRINT),B2
1050-6411,JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,B1
0361-5235,JOURNAL OF ELECTRONIC MATERIALS,B1
1043-7398,JOURNAL OF ELECTRONIC PACKAGING,B1
2161-4873,JOURNAL OF ENCAPSULATION AND ADSORPTION SCIENCES,B4
0022-0795,JOURNAL OF ENDOCRINOLOGY,A1
2310-9971,JOURNAL OF ENDOCRINOLOGY AND DIABETES MELLITUS,B5
1923-2861,JOURNAL OF ENDOCRINOLOGY AND METABOLISM,B2
0099-2399,JOURNAL OF ENDODONTICS,A2
1934-8975,JOURNAL OF ENERGY AND POWER ENGINEERING,B4
0195-0738,JOURNAL OF ENERGY RESOURCES TECHNOLOGY,B1
1819-6608,JOURNAL OF ENGINEERING AND APPLIED SCIENCES (ASIAN RESEARCH PUBLISHING NETWORK),B3
1823-4690,JOURNAL OF ENGINEERING SCIENCE & TECHNOLOGY,B2
1810-2328,JOURNAL OF ENGINEERING THERMOPHYSICS,B2
1812-5670,JOURNAL OF ENTOMOLOGY (PRINT),B3
1464-3332,JOURNAL OF ENVIRONMENTAL ASSESSMENT POLICY AND MANAGEMENT,B3
2213-3437,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,B2
0733-9372,"JOURNAL OF ENVIRONMENTAL ENGINEERING (NEW YORK, N.Y.)",B1
1058-3912,JOURNAL OF ENVIRONMENTAL HYDROLOGY,C 
0301-4797,JOURNAL OF ENVIRONMENTAL MANAGEMENT,A1
2152-2219,JOURNAL OF ENVIRONMENTAL PROTECTION (ONLINE),B3
2152-2197,JOURNAL OF ENVIRONMENTAL PROTECTION (PRINT),B3
0272-4944,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,A2
0047-2425,JOURNAL OF ENVIRONMENTAL QUALITY,A2
0265-931X,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,A2
0973-6921,JOURNAL OF ENVIRONMENTAL RESEARCH AND DEVELOPMENT,B5
1934-8940,JOURNAL OF ENVIRONMENTAL SCIENCE AND ENGINEERING,B2
1934-8932,JOURNAL OF ENVIRONMENTAL SCIENCE AND ENGINEERING,B2
1532-4117,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART A: TOXIC HAZARDOUS SUBSTANCES AND ENVIRONMENTAL ENGINEERING,B2
0360-1234,"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B. PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES",B1
1532-4109,"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B: PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES",B1
1001-0742,JOURNAL OF ENVIRONMENTAL SCIENCES,A2
1001-0742,JOURNAL OF ENVIRONMENTAL SCIENCES (CHINA),A2
1475-6366,JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (PRINT),A1
0917-5040,JOURNAL OF EPIDEMIOLOGY,A2
2210-6006,JOURNAL OF EPIDEMIOLOGY AND GLOBAL HEALTH,B2
1676-2649,JOURNAL OF EPILEPSY AND CLINICAL NEUROPHYSIOLOGY (IMPRESSO),B2
0737-0806,JOURNAL OF EQUINE VETERINARY SCIENCE (PRINT),B2
0972-060X,JOURNAL OF ESSENTIAL OIL-BEARING PLANTS,B2
1496-4155,JOURNAL OF ESTHETIC AND RESTORATIVE DENTISTRY,B1
0278-0771,JOURNAL OF ETHNOBIOLOGY,B1
1746-4269,JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE,A2
0378-8741,JOURNAL OF ETHNOPHARMACOLOGY,A1
1356-1294,JOURNAL OF EVALUATION IN CLINICAL PRACTICE,B1
1424-3199,JOURNAL OF EVOLUTION EQUATIONS (PRINTED ED.),B1
1097-9751,JOURNAL OF EXERCISE PHYSIOLOGY ONLINE,B3
2288-1778,JOURNAL OF EXERCISE REHABILITATION,B1
1728-869X,JOURNAL OF EXERCISE SCIENCE AND FITNESS,B2
0939-8600,JOURNAL OF EXPERIMENTAL ANIMAL SCIENCE,B3
1477-9145,JOURNAL OF EXPERIMENTAL BIOLOGY (ONLINE),B1
0022-0957,JOURNAL OF EXPERIMENTAL BOTANY,A1
0022-0965,JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY (PRINT),A2
0022-0981,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,A2
1745-8080,JOURNAL OF EXPERIMENTAL NANOSCIENCE,B2
1533-869X,JOURNAL OF EXPERIMENTAL THERAPEUTICS AND ONCOLOGY,B2
1932-5231,"JOURNAL OF EXPERIMENTAL ZOOLOGY. PART A, ECOLOGICAL GENETICS AND PHYSIOLOGY (ONLINE)",B2
2379-0547,JOURNAL OF FAMILY MEDICINE & COMMUNITY HEALTH,B5
1471-1893,JOURNAL OF FAMILY PLANNING AND REPRODUCTIVE HEALTH CARE,B1
2471-2728,JOURNAL OF FERTILIZERS & PESTICIDES,B5
1609-2694,JOURNAL OF FILM PRESERVATION,B2
0022-1112,JOURNAL OF FISH BIOLOGY,B1
1095-8649,JOURNAL OF FISH BIOLOGY,B1
0022-1120,JOURNAL OF FLUID MECHANICS (PRINT),A1
1053-0509,JOURNAL OF FLUORESCENCE,B1
0022-1139,JOURNAL OF FLUORINE CHEMISTRY,A2
1459-0263,"JOURNAL OF FOOD, AGRICULTURE AND ENVIRONMENT (ONLINE)",B1
1459-0255,"JOURNAL OF FOOD, AGRICULTURE AND ENVIRONMENT (PRINT)",B1
1336-8672,JOURNAL OF FOOD AND NUTRITION RESEARCH,B1
0145-8884,JOURNAL OF FOOD BIOCHEMISTRY,B2
0889-1575,JOURNAL OF FOOD COMPOSITION AND ANALYSIS (PRINT),A2
0260-8774,JOURNAL OF FOOD ENGINEERING,A1
0145-8876,JOURNAL OF FOOD PROCESS ENGINEERING,B2
2157-7110,JOURNAL OF FOOD PROCESSING & TECHNOLOGY,B4
0145-8892,JOURNAL OF FOOD PROCESSING AND PRESERVATION,B1
0362-028X,JOURNAL OF FOOD PROTECTION,B1
0146-9428,JOURNAL OF FOOD QUALITY,B2
0149-6085,JOURNAL OF FOOD SAFETY,B1
1750-3841,JOURNAL OF FOOD SCIENCE,A2
0022-1147,JOURNAL OF FOOD SCIENCE,A2
2159-5828,JOURNAL OF FOOD SCIENCE AND ENGINEERING,B5
0022-1155,JOURNAL OF FOOD SCIENCE AND TECHNOLOGY,B1
1752-928X,JOURNAL OF FORENSIC AND LEGAL MEDICINE,B1
0022-1198,JOURNAL OF FORENSIC SCIENCES,B1
1007-662X,JOURNAL OF FORESTRY RESEARCH,B2
1756-4646,JOURNAL OF FUNCTIONAL FOODS,A1
1941-6636,JOURNAL OF GASTROINTESTINAL CANCER (ONLINE),B3
0022-1317,JOURNAL OF GENERAL VIROLOGY (PRINT),A1
0022-1333,JOURNAL OF GENETICS,B1
1839-9940,JOURNAL OF GENOMICS,B1
0375-6742,JOURNAL OF GEOCHEMICAL EXPLORATION,A2
2213-2880,JOURNAL OF GEO-ENGINEERING SCIENCES (PRINT),B3
2151-1969,JOURNAL OF GEOGRAPHIC INFORMATION SYSTEM,B2
2151-1950,JOURNAL OF GEOGRAPHIC INFORMATION SYSTEM,B2
1009-637X,JOURNAL OF GEOGRAPHICAL SCIENCES,B1
1687-8833,JOURNAL OF GEOLOGICAL RESEARCH,B4
2169-8961,JOURNAL OF GEOPHYSICAL RESEARCH: BIOGEOSCIENCES,B2
2526-1746,JOURNAL OF GEOSPATIAL MODELLING,B5
1090-0241,JOURNAL OF GEOTECHNICAL AND GEOENVIRONMENTAL ENGINEERING,A2
0891-9887,JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY,A2
2213-7165,JOURNAL OF GLOBAL ANTIMICROBIAL RESISTANCE,B1
2320-1355,JOURNAL OF GLOBAL BIOSCIENCES,B5
2378-9506,JOURNAL OF GLOBAL ONCOLOGY,B5
0925-5001,JOURNAL OF GLOBAL OPTIMIZATION,A2
1573-2916,JOURNAL OF GLOBAL OPTIMIZATION (DORDRECHT. ONLINE),A2
0364-9024,JOURNAL OF GRAPH THEORY (PRINT),B1
1570-7873,JOURNAL OF GRID COMPUTING,A2
0731-5090,"JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS (PRINT)",B1
0304-3894,JOURNAL OF HAZARDOUS MATERIALS (PRINT),A1
2317-3076,JOURNAL OF HEALTH & BIOLOGICAL SCIENCES,B4
2317-3084,JOURNAL OF HEALTH AND BIOLOGICAL SCIENCES,B4
2175-4411,JOURNAL OF HEALTH INFORMATICS,B3
1359-1053,JOURNAL OF HEALTH PSYCHOLOGY,A2
1344-9702,JOURNAL OF HEALTH SCIENCE,B3
2447-8938,JOURNAL OF HEALTH SCIENCES (UNOPAR),B4
2040-2295,JOURNAL OF HEALTHCARE ENGINEERING,B1
1096-9012,JOURNAL OF HEALTHCARE MANAGEMENT,B1
2084-3127,JOURNAL OF HEARING SCIENCE,C 
0022-1481,JOURNAL OF HEAT TRANSFER,A2
0022-149X,JOURNAL OF HELMINTHOLOGY (PRINT),B1
0168-8278,JOURNAL OF HEPATOLOGY,A1
0022-152X,JOURNAL OF HETEROCYCLIC CHEMISTRY,B2
1381-1231,JOURNAL OF HEURISTICS,A2
2314-6222,JOURNAL OF HORMONES,B5
2006-9782,JOURNAL OF HORTICULTURE AND FORESTRY,B3
1672-0733,JOURNAL OF HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY. MEDICAL SCIENCES,B2
1899-7562,JOURNAL OF HUMAN KINETICS,B1
1640-5544,JOURNAL OF HUMAN KINETICS,B1
1365-277X,JOURNAL OF HUMAN NUTRITION AND DIETETICS,A2
0952-3871,JOURNAL OF HUMAN NUTRITION AND DIETETICS (PRINT),A2
0022-1694,JOURNAL OF HYDROLOGY (AMSTERDAM),A1
0219-8916,JOURNAL OF HYPERBOLIC DIFFERENTIAL EQUATIONS,B1
2237-2202,JOURNAL OF HYPERSPECTRAL REMOTE SENSING,B3
2313-433X,JOURNAL OF IMAGING,C 
0022-1759,JOURNAL OF IMMUNOLOGICAL METHODS (PRINT),A2
2314-7156,JOURNAL OF IMMUNOLOGY RESEARCH,B1
1388-3127,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,B1
1573-1111,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY (ONLINE),B1
0923-0750,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY (PRINT),B1
2301-3745,JOURNAL OF INDUSTRIAL AND INTELLIGENT INFORMATION,B5
1088-1980,JOURNAL OF INDUSTRIAL ECOLOGY,A1
1735-5702,JOURNAL OF INDUSTRIAL ENGINEERING INTERNATIONAL,B3
2314-4890,JOURNAL OF INDUSTRIAL ENGINEERING (ONLINE),B5
1367-5435,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,A2
2316-5324,JOURNAL OF INFECTION CONTROL,B4
1972-2680,JOURNAL OF INFECTION IN DEVELOPING COUNTRIES,B1
1972-2680,JOURNAL OF INFECTION IN DEVELOPING COUNTRIES (ONLINE),B1
2178-7107,JOURNAL OF INFORMATION AND DATA MANAGEMENT - JIDM,B4
2178-7107,JOURNAL OF INFORMATION AND DATA MANAGEMENT - JIDM,B4
0165-5515,JOURNAL OF INFORMATION SCIENCE,B1
1751-1577,JOURNAL OF INFORMATRICS,A2
0141-8955,JOURNAL OF INHERITED METABOLIC DISEASE,A1
2032-5355,JOURNAL OF INNOVATION ECONOMICS,B2
2367-5608,JOURNAL OF INNOVATIVE TECHNOLOGY AND EDUCATION,B5
0162-0134,JOURNAL OF INORGANIC BIOCHEMISTRY,A1
0892-7553,JOURNAL OF INSECT BEHAVIOR,B1
2147-7612,JOURNAL OF INSECT BIODIVERSITY,C 
1366-638X,JOURNAL OF INSECT CONSERVATION,B1
0022-1910,JOURNAL OF INSECT PHYSIOLOGY,A2
1536-2442,JOURNAL OF INSECT SCIENCE (ONLINE),B1
2352-4588,JOURNAL OF INSECTS AS FOOD AND FEED,B5
2384-4752,JOURNAL OF INSPIRATION ECONOMY: AN INTERNATIONAL JOURNAL,B4
1748-0221,JOURNAL OF INSTRUMENTATION,A2
1536-2310,JOURNAL OF INTEGRATIVE BIOLOGY / OMICS (LARCHMONT),A2
2095-4964,JOURNAL OF INTEGRATIVE MEDICINE,B2
0219-6352,JOURNAL OF INTEGRATIVE NEUROSCIENCE (PRINT),B2
1469-1930,JOURNAL OF INTELLECTUAL CAPITAL,B2
1064-1246,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,B1
0976-9005,JOURNAL OF INTELLIGENT COMPUTING,B5
2189-2598,JOURNAL OF INTERNATIONAL AND ADVANCED JAPANESE STUDIES,B5
1309-100X,JOURNAL OF INTERNATIONAL DENTAL AND MEDICAL RESEARCH,B3
1570-7385,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP (PRINT),B2
1314-8591,JOURNAL OF INTERNATIONAL SCIENTIFIC PUBLICATIONS : AGRICULTURE & FOOD,C 
0886-2605,JOURNAL OF INTERPERSONAL VIOLENCE,A2
1383-875X,JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY (PRINT),B1
0022-2011,JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT),A2
0022-202X,JOURNAL OF INVESTIGATIVE DERMATOLOGY,A1
0386-5185,JOURNAL OF JAPANESE CLEFT PALATE ASSOCIATION,B5
1747-4248,JOURNAL OF LAND USE SCIENCE,B2
1747-423X,JOURNAL OF LAND USE SCIENCE (PRINT),B2
1545-2476,JOURNAL OF LATIN AMERICAN GEOGRAPHY,B2
0022-216X,JOURNAL OF LATIN AMERICAN STUDIES (PRINT),B2
1934-7391,JOURNAL OF LIFE SCIENCES,B5
0733-8724,JOURNAL OF LIGHTWAVE TECHNOLOGY (PRINT),A1
0898-2104,JOURNAL OF LIPOSOME RESEARCH,B1
1082-6076,JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES (PRINT),B2
2159-5836,JOURNAL OF LITERATURE AND ART STUDIES,B4
2167-0889,JOURNAL OF LIVER,C 
0955-792X,JOURNAL OF LOGIC AND COMPUTATION,B2
0022-2291,JOURNAL OF LOW TEMPERATURE PHYSICS,B2
0022-2313,JOURNAL OF LUMINESCENCE,A2
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,A2
1053-1807,JOURNAL OF MAGNETIC RESONANCE IMAGING (PRINT),A1
1090-7807,"JOURNAL OF MAGNETIC RESONANCE (SAN DIEGO, CALIF. 1997: PRINT)",A2
2233-6656,JOURNAL OF MAGNETICS (ONLINE),B2
0304-8853,JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS,A2
0161-4754,JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS,B1
2155-9910,JOURNAL OF MARINE SCIENCE: RESEARCH & DEVELOPMENT,C 
2050-7488,JOURNAL OF MATERIALS CHEMISTRY A,A1
2050-750X,JOURNAL OF MATERIALS CHEMISTRY B,A1
2050-7526,JOURNAL OF MATERIALS CHEMISTRY C,A1
0738-7989,JOURNAL OF MATERIALS EDUCATION,B2
1059-9495,JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE (PRINT),B1
0899-1561,JOURNAL OF MATERIALS IN CIVIL ENGINEERING,A2
0884-2914,JOURNAL OF MATERIALS RESEARCH,A2
2238-7854,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY,B1
