ISSN,T�tulo,Estrato
2176-1515,"TECNOLOGIA EM METALURGIA, MATERIAIS E MINERA��O (IMPRESSO)",B4
2358-9221,TECNOL�GICA - REVISTA CIENT�FICA,B5
1892-6753,TECNO-L�GICA (SANTA CRUZ DO SUL . ONLINE),B5
0040-1951,TECTONOPHYSICS (AMSTERDAM),A1
1970-9889,TEMA,C 
1982-4637,TEMAS DE ADMINISTRA��O P�BLICA (UNESP. ARARAQUARA),B4
2177-4366,TEMPO - T�CNICA - TERRIT�RIO,B5
1414-3089,TEMPO DA CI�NCIA (UNIOESTE),B5
1984-6150,TEMPORALIDADES,C 
1517-4689,TEMPOS HIST�RICOS (EDUNIOESTE),B4
1982-8829,TEMPUS ACTAS DE SA�DE COLETIVA,B3
0104-0103,TEORIA & PESQUISA,B1
1518-4471,TEORIA & SOCIEDADE (UFMG),B4
2238-104X,TEORIA E PRATICA EM ADMINISTRACAO,B4
1981-6537,TERR@ PLURAL (UEPG. IMPRESSO),B1
1982-095X,TERR@ PLURAL (UEPG. ONLINE),B1
2316-7793,TERRA BRASILIS (NOVA S�RIE). REVISTA DA REDE BRASILEIRA DE HIST�RIA DA GEOGRAFIA E GEOGRAFIA HIST�RICA,B2
1519-1265,TERRA BRASILIS (RIO DE JANEIRO),B2
0102-8030,TERRA LIVRE,B1
1679-2300,TERRAE DIDATICA (IMPRESSO),B4
0223-5951,TERRITOIRES,B5
2238-5525,TERRITORIAL,B4
1825-8689,TERRITORIO,B5
1982-5080,TERRIT�RIO AUT�NOMO,B4
1806-5554,TERRIT�RIO (UFRJ),C 
0872-8941,TERRITORIUM (COIMBRA),B3
1647-7723,"TERRITORIUM REVISTA DE RISCOS, PREVEN��O E SEGURAN�A",B2
2318-9576,TESSITURAS: REVISTA DE ANTROPOLOGIA E ARQUEOLOGIA,B4
1415-4765,TEXTO PARA DISCUSS�O (IPEA. BRAS�LIA),C 
0103-6017,TEXTOS DE ECONOMIA,B5
1413-9987,TEXTOS E DEBATES (UFRR),B4
1981-9935,TEXTOS ESCOLHIDOS DE CULTURA E ARTE POPULARES (IMPRESSO),B4
0185-9439,TEXTUAL (CHAPINGO),B5
1677-9126,TEXTUAL (PORTO ALEGRE),B5
2053-0196,THE ANTHROPOCENE REVIEW,B2
2214-790X,THE EXTRACTIVE INDUSTRIES AND SOCIETY,B2
0732-4715,THE GEORGE WRIGHT FORUM,C 
1682-1777,"THE INTERNATIONAL ARCHIVES OF THE PHOTOGRAMMETRY, REMOTE SENSING AND SPATIAL INFORMATION SCIENCES (CD-ROM)",B2
1835-7156,THE INTERNATIONAL JOURNAL OF CLIMATE CHANGE: IMPACTS AND RESPONSES,B1
2154-8560,THE INTERNATIONAL JOURNAL OF THE IMAGE,B4
1549-9502,THE JOURNAL OF LATINO-LATIN AMERICAN STUDIES,C 
1088-1697,THE JOURNAL OF SOLID WASTE TECHNOLOGY AND MANAGEMENT,A1
0033-0124,THE PROFESSIONAL GEOGRAPHER,A1
0177-798X,THEORETICAL AND APPLIED CLIMATOLOGY,A1
1434-4483,THEORETICAL AND APPLIED CLIMATOLOGY,A1
0143-6597,THIRD WORLD QUARTERLY (PRINT),A1
1360-2276,TM & IH. TROPICAL MEDICINE AND INTERNATIONAL HEALTH (PRINT),A2
1982-4319,T�POS (UNESP. PRESIDENTE PRUDENTE),B4
2183-0800,TOURISM AND HOSPITALITY INTERNATIONAL JOURNAL,B4
2156-8324,TOURISM PLANNING & DEVELOPMENT,B1
1516-9537,TRABALHO & EDUCA��O (UFMG),B5
1516-0025,TRA�OS (UNAMA),C 
0035-9203,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,A2
1087-0849,TRANSMISSION & DISTRIBUTION WORLD,C 
2237-1346,TRANSPORTES (RIO DE JANEIRO),B3
0103-5576,TRAVESSIA (SAO PAULO),B5
1940-0829,TROPICAL CONSERVATION SCIENCE,B1
1983-5442,TURISMO E SOCIEDADE,B4
1983-5442,TURISMO E SOCIEDADE,B4
2178-910X,TURISMO EM PAUTA,C 
1983-7151,TURISMO: VIS�O E A��O (ONLINE),B3
1300-008X,TURKISH JOURNAL OF BOTANY,A2
1988-5261,TURYDES - REVISTA DE INVESTIGACI�N EN TURISMO Y DESARROLLO LOCAL,B4
1988-5261,TURYDES (M�LAGA),B4
2178-2571,UNING� REVIEW,C 
1657-4249,UNI-PLURI (MEDELLIN),B3
2317-1111,UNISANTA BIOSCIENCE,B4
1984-9419,UNIVERSITAS HUMANAS,C 
0272-3638,URBAN GEOGRAPHY,A2
0042-0980,URBAN STUDIES (HARLOW),A1
0042-0980,URBAN STUDIES (HARLOW. PRINT),A1
1982-0569,URBANA - REVISTA ELETR�NICA DO CENTRO INTERDISCIPLINAR DE ESTUDOS DA CIDADE,C 
0798-0523,URBANA (CARACAS),C 
0392-5005,URBANISTICA INFORMAZIONI,B4
2268-9613,URBANIT�S,B5
2175-3369,URBE. REVISTA BRASILEIRA DE GEST�O URBANA,B3
1661-3708,URBIA - LES CAHIERS DU D�VELOPPEMENT URBAIN DURABLE,B4
1414-5731,URDIMENTO (UDESC),B5
2161-6248,US-CHINA EDUCATION REVIEW,B4
1982-4343,VARIA HISTORIA,B3
0939-6314,VEGETATION HISTORY AND ARCHAEOBOTANY,A2
9999-9994,"VEREDAS, REVISTA DEL PENSAMIENTO SOCIOL�GICO",B4
1809-2667,V�RTICES,B3
1415-2843,V�RTICES (CAMPOS DOS GOITACAZES),B3
1492-8442,VERTIGO - LA REVUE �LECTRONIQUE EN SCIENCES DE L�ENVIRONNEMENT,B3
1492-8442,VERTIGO: LA REVUE ELECTRONIQUE EN SCIENCES DE L'ENVIRONNEMENT,B3
2259-924X,VIA@ TOURISM REVIEW,B4
1806-2490,V�NCULO (S�O PAULO. IMPRESSO),B4
1518-8361,VIS�O ACAD�MICA (ONLINE),B4
1679-6748,VISUALIDADES (UFG),B4
2222-0763,"VOICES. THEOLOGICAL JOURNAL OF EATWOT, ECUMENICAL ASSOCIATION OF THIRD WORLD THEOLOGIANS",B5
2238-6424,VOZES DOS VALES,B4
2238-6424,VOZES DOS VALES,B4
1096-3669,WASTE MANAGEMENT & RESEARCH (ONLINE),A2
0734-242X,WASTE MANAGEMENT & RESEARCH (PRINT),A2
0956-053X,WASTE MANAGEMENT (ELMSFORD),A2
2073-4441,WATER,A1
1573-2932,"WATER, AIR AND SOIL POLLUTION (DORDRECHT. ONLINE)",A1
0049-6979,"WATER, AIR AND SOIL POLLUTION (PRINT)",A1
0920-4741,WATER RESOURCES MANAGEMENT,A1
0273-1223,WATER SCIENCE AND TECHNOLOGY,A1
1747-6585,WEJ (HERTFORD),A2
1943-6246,WETLANDS,A2
0923-4861,WETLANDS ECOLOGY AND MANAGEMENT,B1
0277-5212,"WETLANDS (WILMINGTON, N.C.)",A2
2341-2755,WORKING PAPER SERIES CONTESTED CITIES,B4
0372-8854,ZEITSCHRIFT FUR GEOMORPHOLOGIE,A2
