ISSN,T�tulo,Estrato
0021-4922,JAPANESE JOURNAL OF APPLIED PHYSICS,B3
2175-8239,JORNAL BRASILEIRO DE NEFROLOGIA,B5
0101-2800,JORNAL BRASILEIRO DE NEFROLOGIA,B5
0103-5118,JORNAL BRASILEIRO DE NEUROCIRURGIA,B5
1806-3713,JORNAL BRASILEIRO DE PNEUMOLOGIA (IMPRESSO),B3
0047-2085,JORNAL BRASILEIRO DE PSIQUIATRIA (UFRJ. IMPRESSO),B5
2238-3581,JORNAL BRASILEIRO DE TELESA�DE,B5
2238-3581,JORNAL BRASILEIRO DE TELESSA�DE,B5
0021-7557,JORNAL DE PEDIATRIA,B2
0021-7557,JORNAL DE PEDIATRIA (IMPRESSO),B2
1982-825X,JORNAL ELETR�NICO REDES EDUCATIVAS E CURR�CULOS LOCAIS,B4
2176-5634,JORNAL INTERNACIONAL DE ESTUDOS EM EDUCA��O MATEM�TICA,A2
1740-2743,JOURNAL FOR CRITICAL EDUCATION POLICY STUDIES,A1
0075-4102,JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK,B3
2526-1010,JOURNAL HEALTH NPEPS,B5
1055-0887,JOURNAL OF ADDICTIVE DISEASES (PRINT),B2
2226-4108,JOURNAL OF ADVANCED CERAMICS,B3
2168-0787,JOURNAL OF ADVANCED MANAGEMENT SCIENCE,B5
0165-0327,JOURNAL OF AFFECTIVE DISORDERS (PRINT),B5
1464-343X,JOURNAL OF AFRICAN EARTH SCIENCES (1994),B3
0021-8561,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,B5
0219-4988,JOURNAL OF ALGEBRA AND ITS APPLICATIONS,B5
0925-8388,JOURNAL OF ALLOYS AND COMPOUNDS,B2
0165-2370,JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS (PRINT),B2
1600-5767,JOURNAL OF APPLIED CRYSTALLOGRAPHY,A2
1110-757X,JOURNAL OF APPLIED MATHEMATICS,B4
0021-8979,JOURNAL OF APPLIED PHYSICS,B2
0021-8995,JOURNAL OF APPLIED POLYMER SCIENCE (PRINT),B5
1440-2807,JOURNAL OF ASTRONOMICAL HISTORY AND HERITAGE,B5
1087-0547,JOURNAL OF ATTENTION DISORDERS,A2
1648-3898,JOURNAL OF BALTIC SCIENCE EDUCATION,A1
2395-3446,JOURNAL OF BASIC AND APPLIED RESEARCH INTERNATIONAL,C 
0975-0851,JOURNAL OF BIOEQUIVALENCE & BIOAVAILABILITY,C 
0021-9266,JOURNAL OF BIOLOGICAL EDUCATION,A1
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,B5
1110-7243,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,B2
0885-8195,JOURNAL OF CANCER EDUCATION,A1
1548-7717,JOURNAL OF CASES ON INFORMATION TECHNOLOGY,B5
1229-9162,JOURNAL OF CERAMIC PROCESSING RESEARCH,B3
0021-9584,JOURNAL OF CHEMICAL EDUCATION,B5
2090-9063,JOURNAL OF CHEMISTRY,B5
0959-6526,JOURNAL OF CLEANER PRODUCTION,B5
2155-9899,JOURNAL OF CLINICAL & CELLULAR IMMUNOLOGY,B4
2155-9880,JOURNAL OF CLINICAL & EXPERIMENTAL CARDIOLOGY,C 
2161-0681,JOURNAL OF CLINICAL & EXPERIMENTAL PATHOLOGY,B5
2165-7920,JOURNAL OF CLINICAL CASE REPORTS,B5
2210-8335,JOURNAL OF CLINICAL GERONTOLOGY AND GERIATRICS,B4
1386-6532,JOURNAL OF CLINICAL VIROLOGY,B2
1874-7841,JOURNAL OF COASTAL CONSERVATION,B4
0749-0208,JOURNAL OF COASTAL RESEARCH,B3
2237-9363,JOURNAL OF COLOPROCTOLOGY (RIO DE JANEIRO. IMPRESSO),B5
1868-310X,JOURNAL OF COMMUNITY GENETICS,B4
1868-6001,JOURNAL OF COMMUNITY GENETICS,B4
0168-3659,JOURNAL OF CONTROLLED RELEASE,B2
1473-2130,JOURNAL OF COSMETIC DERMATOLOGY (PRINT),B3
1475-7516,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,B2
0022-0345,JOURNAL OF DENTAL RESEARCH,B5
0022-0345,JOURNAL OF DENTAL RESEARCH (PRINT),B5
1368-1109,JOURNAL OF DIABETES NURSING,B5
2334-296X,JOURNAL OF EDUCATION AND HUMAN DEVELOPMENT,C 
1927-5250,JOURNAL OF EDUCATION AND LEARNING,B2
0973-4082,JOURNAL OF EDUCATION FOR SUSTAINABLE DEVELOPMENT,A1
1055-8896,JOURNAL OF EDUCATIONAL MULTIMEDIA AND HYPERMEDIA,A1
0368-2048,JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA (PRINT),B2
2141-6990,"JOURNAL OF EMERGING TRENDS IN EDUCATIONAL RESEARCH AND POLICY STUDIES, MANCHESTER : SCHOLARLINK RESEARCH INSTITUTE JOURNALS",A1
1934-8975,JOURNAL OF ENERGY AND POWER ENGINEERING,B5
0301-4797,JOURNAL OF ENVIRONMENTAL MANAGEMENT,B2
2152-2197,JOURNAL OF ENVIRONMENTAL PROTECTION (PRINT),B5
0265-931X,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,B2
1093-4529,"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART A, TOXIC HAZARDOUS SUBSTANCES AND ENVIRONMENTAL ENGINEERING",B3
1475-6374,JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (ONLINE),B2
1475-6366,JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (PRINT),B2
1746-4269,JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE,B2
1097-9751,JOURNAL OF EXERCISE PHYSIOLOGY ONLINE,B4
0022-0981,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,B2
1745-8080,JOURNAL OF EXPERIMENTAL NANOSCIENCE,B3
2379-0547,JOURNAL OF FAMILY MEDICINE & COMMUNITY HEALTH,B3
0145-8892,JOURNAL OF FOOD PROCESSING AND PRESERVATION,B3
0362-028X,JOURNAL OF FOOD PROTECTION,B2
0146-9428,JOURNAL OF FOOD QUALITY,B3
2164-5795,JOURNAL OF FOOD SCIENCE AND ENGINEERING (ONLINE),B5
1941-6636,JOURNAL OF GASTROINTESTINAL CANCER (ONLINE),B5
2151-1950,JOURNAL OF GEOGRAPHIC INFORMATION SYSTEM,B4
2156-2202,JOURNAL OF GEOPHYSICAL RESEARCH,B3
2320-1355,JOURNAL OF GLOBAL BIOSCIENCES,B5
2251-7316,JOURNAL OF GLOBAL ENTREPRENEURSHIP RESEARCH,B5
2378-9506,JOURNAL OF GLOBAL ONCOLOGY,B5
1526-1719,JOURNAL OF GRAPH ALGORITHMS AND APPLICATIONS,B3
2317-3084,JOURNAL OF HEALTH AND BIOLOGICAL SCIENCES,B3
2175-4411,JOURNAL OF HEALTH INFORMATICS,B2
1606-0997,JOURNAL OF HEALTH POPULATION AND NUTRITION,B5
1359-1053,JOURNAL OF HEALTH PSYCHOLOGY,B4
1461-7277,JOURNAL OF HEALTH PSYCHOLOGY,B4
2447-8938,JOURNAL OF HEALTH SCIENCES (UNOPAR),B2
0022-149X,JOURNAL OF HELMINTHOLOGY (PRINT),B5
1927-7008,JOURNAL OF HOSPITAL ADMINISTRATION,B5
2159-8118,JOURNAL OF HUMANISTIC MATHEMATICS,B1
1226-086X,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY - KOREAN SOCIETY OF INDUSTRIAL AND ENGINEERING CHEMISTRY,A2
2316-5324,JOURNAL OF INFECTION CONTROL,B5
2178-7107,JOURNAL OF INFORMATION AND DATA MANAGEMENT - JIDM,B5
2178-7107,JOURNAL OF INFORMATION AND DATA MANAGEMENT - JIDM,B5
1539-3585,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION,A1
0162-0134,JOURNAL OF INORGANIC BIOCHEMISTRY,B5
1366-638X,JOURNAL OF INSECT CONSERVATION,B3
0970-3837,JOURNAL OF INSECT SCIENCE,B4
1748-0221,JOURNAL OF INSTRUMENTATION,B2
1064-1246,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,B5
1356-1820,JOURNAL OF INTERPROFESSIONAL CARE,B3
1367-3270,JOURNAL OF KNOWLEDGE MANAGEMENT,B2
0022-2313,JOURNAL OF LUMINESCENCE,B2
1533-7928,JOURNAL OF MACHINE LEARNING RESEARCH (ONLINE),B2
0304-8853,JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS,B5
2376-0540,JOURNAL OF MANAGED CARE & SPECIALTY PHARMACY,B5
2381-0750,JOURNAL OF MARINE BIOLOGY AND AQUACULTURE,B5
0884-2914,JOURNAL OF MATERIALS RESEARCH,B2
2238-7854,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY,B1
1422-6928,JOURNAL OF MATHEMATICAL FLUID MECHANICS (PRINTED ED.),B3
2178-2423,JOURNAL OF MATHEMATICAL MODELLING AND APPLICATION,B5
0022-2488,JOURNAL OF MATHEMATICAL PHYSICS,B3
1558-5336,JOURNAL OF MATHEMATICS AND CULTURE,B4
2156-1400,JOURNAL OF MATHEMATICS EDUCATION AT TEACHERS COLLEGE,B2
2141-2545,JOURNAL OF MEDIA AND COMMUNICATION STUDIES,C 
0022-2585,JOURNAL OF MEDICAL ENTOMOLOGY,B2
0022-2593,JOURNAL OF MEDICAL GENETICS (PRINT),B5
0146-6615,JOURNAL OF MEDICAL VIROLOGY (PRINT),B5
0022-2623,JOURNAL OF MEDICINAL CHEMISTRY,B2
1096-620X,JOURNAL OF MEDICINAL FOOD,B2
1996-0875,JOURNAL OF MEDICINAL PLANTS RESEARCH,B4
2155-7993,JOURNAL OF MODERN EDUCATION REVIEW,B3
1610-2940,JOURNAL OF MOLECULAR MODELING (PRINT),B2
0022-2860,JOURNAL OF MOLECULAR STRUCTURE (PRINT),B3
2177-0298,JOURNAL OF MORPHOLOGICAL SCIENCES,B5
1477-3155,JOURNAL OF NANOBIOTECHNOLOGY,B2
2157-7439,JOURNAL OF NANOMEDICINE & NANOTECHNOLOGY,C 
2167-9312,JOURNAL OF NANOPHARMACEUTICS AND DRUG DELIVERY,B5
1533-4880,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY (PRINT),B5
0022-2933,JOURNAL OF NATURAL HISTORY,B4
0974-5211,JOURNAL OF NATURAL PRODUCTS,B5
0360-4012,JOURNAL OF NEUROSCIENCE RESEARCH,B2
0022-3115,JOURNAL OF NUCLEAR MATERIALS,A2
2008-2010,JOURNAL OF OPHTHALMIC & VISION RESEARCH,B4
0904-2512,JOURNAL OF ORAL PATHOLOGY & MEDICINE,B2
1757-2215,JOURNAL OF OVARIAN RESEARCH,B2
0022-3360,JOURNAL OF PALEONTOLOGY,B2
0334-018X,JOURNAL OF PEDIATRIC ENDOCRINOLOGY & METABOLISM,B3
0277-2116,JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION,B4
0022-3468,JOURNAL OF PEDIATRIC SURGERY (PRINT),B4
0022-3573,JOURNAL OF PHARMACY AND PHARMACOLOGY,B2
1547-7037,JOURNAL OF PHASE EQUILIBRIA AND DIFFUSION,B3
1010-6030,"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. A, CHEMISTRY",B2
1932-7447,JOURNAL OF PHYSICAL CHEMISTRY. C,B2
1932-7455,JOURNAL OF PHYSICAL CHEMISTRY. C. (ONLINE),B2
2448-2455,JOURNAL OF PHYSICAL EDUCATION (ONLINE),B1
0953-4075,"JOURNAL OF PHYSICS. B, ATOMIC MOLECULAR AND OPTICAL PHYSICS (PRINT)",B2
0953-8984,JOURNAL OF PHYSICS. CONDENSED MATTER (PRINT),B2
1742-6588,JOURNAL OF PHYSICS. CONFERENCE SERIES,B2
1742-6596,JOURNAL OF PHYSICS. CONFERENCE SERIES (ONLINE),B2
1742-6588,JOURNAL OF PHYSICS. CONFERENCE SERIES (PRINT),B2
1741-1122,JOURNAL OF POLICY AND PRACTICE IN INTELLECTUAL DISABILITIES,A1
1059-941X,JOURNAL OF PROSTHODONTICS (PRINT),B4
1874-3919,JOURNAL OF PROTEOMICS (PRINT),B2
0236-5731,JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY (PRINT),B3
0377-0486,JOURNAL OF RAMAN SPECTROSCOPY,B2
1521-4842,JOURNAL OF REAL ESTATE PRACTICE AND EDUCATION,A1
1471-3802,JOURNAL OF RESEARCH IN SPECIAL EDUCATIONAL NEEDS,A1
0075-4358,JOURNAL OF ROMAN STUDIES,B4
1824-2049,JOURNAL OF SCIENCE COMMUNICATION,A1
1059-0145,JOURNAL OF SCIENCE EDUCATION AND TECHNOLOGY,A1
2317-1537,JOURNAL OF SEED SCIENCE,B4
1573-4846,JOURNAL OF SOL-GEL SCIENCE AND TECHNOLOGY,B2
0928-0707,JOURNAL OF SOL-GEL SCIENCE AND TECHNOLOGY,B2
0022-4596,JOURNAL OF SOLID STATE CHEMISTRY (PRINT),B2
0895-9811,JOURNAL OF SOUTH AMERICAN EARTH SCIENCES,B2
0022-4707,JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS (TESTO STAMPATO),B4
1557-1939,JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM,B3
1557-1947,JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM (ONLINE),B3
2340-6720,JOURNAL OF SUPRANATIONAL POLICIES OF EDUCATION,B3
2379-0911,JOURNAL OF SURGERY AND TRANSPLANTATION SCIENCE,C 
2179-7889,JOURNAL OF SURGICAL AND CLINICAL RESEARCH,B5
1913-9071,JOURNAL OF SUSTAINABLE DEVELOPMENT,C 
0747-7171,JOURNAL OF SYMBOLIC COMPUTATION,B4
0718-2724,JOURNAL OF TECHNOLOGY MANAGEMENT & INNOVATION,B2
0003-021X,JOURNAL OF THE AMERICAN OIL CHEMISTS' SOCIETY,B2
0103-5053,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY,B3
0103-5053,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (IMPRESSO),B3
1678-4804,JOURNAL OF THE BRAZILIAN COMPUTER SOCIETY (ONLINE),B1
2308-0310,JOURNAL OF THE INTERNATIONAL SOCIETY FOR TELEMEDICINE AND EHEALTH,B5
0025-3154,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM (PRINT),B4
0740-3232,"JOURNAL OF THE OPTICAL SOCIETY OF AMERICA. A, OPTICS AND IMAGE SCIENCE (CESSOU EM 1993. CONT. ISSN 1084-7529 JOURNAL OF THE OPTICAL SOCIETY OF AMERICA. A, OPTICS, IMAGE SCIENCE, AND VISION)",B4
1388-6150,JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY,B2
1465-3664,JOURNAL OF TROPICAL PEDIATRICS,B5
0142-6338,JOURNAL OF TROPICAL PEDIATRICS (1980),B5
1982-3932,JOURNAL OF URBAN AND ENVIRONMENTAL ENGINEERING (UFPB),B4
2151-2612,JOURNAL OF URBAN MATHEMATICS EDUCATION (JUME),B1
1081-1710,JOURNAL OF VECTOR ECOLOGY,B3
1945-3094,JOURNAL OF WATER RESOURCE AND PROTECTION,B4
0724-5688,KARLSRUHER P�DAGOGISCHE BEITR�GE,C 
1662-9795,KEY ENGINEERING MATERIALS (ONLINE),B5
0085-2538,KIDNEY INTERNATIONAL,B2
1984-8900,K�NESIS (MAR�LIA),B2
2327-5731,KNOWLEDGE CULTURES,B2
1469-8005,KNOWLEDGE ENGINEERING REVIEW (ONLINE),B4
0100-512X,KRITERION: REVISTA DE FILOSOFIA,B1
1120-6527,LA FISICA NELLA SCUOLA,B1
1647-0117,LA RECHERCHE EN EDUCATION,B3
1390-6895,LA T�CNICA,B4
1870-8404,LABCIENCIA CON NOTICIAS T�CNICAS DEL LABORATORIO,B4
2176-8846,LABOR & ENGENHO,B5
1982-1611,LACLO 2011,B1
2446-6220,LAPLAGE EM REVISTA,A1
0268-8921,LASERS IN MEDICAL SCIENCE,B2
1870-9095,LATIN - AMERICAN JOURNAL OF PHYSICS EDUCATION,A2
0718-560X,LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH,B2
2178-4833,LATIN AMERICAN JOURNAL OF BUSINESS MANAGEMENT,B5
0326-2383,LATIN AMERICAN JOURNAL OF PHARMACY,B4
1870-9095,LATIN AMERICAN JOURNAL OF PHYSICS EDUCATION,A2
2007-9842,LATIN AMERICAN JOURNAL OF SCIENCE EDUCATION,B3
1669-7316,LATIN AMERICAN JOURNAL OF SEDIMENTOLOGY AND BASIN ANALYSIS,B3
1983-5086,LATINIDADE (RIO DE JANEIRO),B2
1438-0625,LEARNING TECHNOLOGY NEWSLETTER,B3
1514-3465,LECTURAS: EDUCACI�N F�SICA Y DEPORTES,B4
0329-0069,LECTURAS EDUCACI�N F�SICA Y DEPORTES,B4
0329-0069,LECTURAS EDUCACI�N F�SICA Y DEPORTES (BUENOS AIRES),B4
1514-3465,LECTURAS EDUCACI�N F�SICA Y DEPORTES (BUENOS AIRES),B4
0302-9743,LECTURE NOTES IN COMPUTER SCIENCE,B5
0102-387X,LEITURA. TEORIA & PR�TICA,B1
2317-0972,LEITURA: TEORIA E PR�TICA,B1
0102-387X,LEITURA: TEORIA E PR�TICA,B1
2358-7385,LEITURAS PUCRS - FRONTEIRAS DO PENSAMENTO,B5
2179-2801,LER - LEITURA EM REVISTA C�TEDRA UNESCO DE LEITURA PUC-RIO,B3
0101-3335,LETRAS DE HOJE (IMPRESSO),B5
1984-4301,LETR�NICA,B3
1570-1786,LETTERS IN ORGANIC CHEMISTRY,B3
1517-3283,L�BERO (FACASPER),B3
1981-3171,LICERE (CENTRO DE ESTUDOS DE LAZER E RECREA��O. ONLINE),B2
1808-3536,LIINC EM REVISTA,B5
0213-8409,LIMN�TICA (MADRID),B3
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,B4
0308-1087,LINEAR AND MULTILINEAR ALGEBRA,B4
2237-2318,LINGUAGEM ACAD�MICA � REVISTA DIGITAL CIENT�FICA DO CENTRO UNIVERSIT�RIO CLARETIANO.,C 
1518-0743,"LINGUAGENS, EDUCA��O E SOCIEDADE",B3
1981-4755,L�NGUAS & LETRAS (ONLINE),B1
1517-7238,L�NGUAS & LETRAS (UNIOESTE),B1
1983-6988,LINGUASAGEM (S�O PAULO),B3
2050-7453,"LINGUISTICS, CULTURE & EDUCATION",B1
0103-3638,LINHA D'AGUA,B3
1980-9026,LINHA MESTRA,B5
1980-9026,LINHA MESTRA (ASSOCIA��O DE LEITURA DO BRASIL),B5
1981-0431,LINHAS CR�TICAS (ONLINE),B3
1516-4896,LINHAS CR�TICAS (UNB),B3
1984-7238,LINHAS (FLORIAN�POLIS. ONLINE),B1
2236-6660,LINKANIA MASTER,C 
2358-8411,LINKSCIENCEPLACE,B2
1476-511X,LIPIDS IN HEALTH AND DISEASE,B2
2040-2589,LITERACY INFORMATION AND COMPUTER EDUCATION JOURNAL (LICEJ),B1
1982-5625,LITERATURA EM DEBATE (URI),B2
0210-8615,LLULL (MADRID),C 
0024-5836,LOGIQUE ET ANALYSE,B5
1415-8604,LUGAR COMUM,C 
2323-7112,"LUMAT: RESEARCH AND PRACTICE IN MATH, SCIENCE AND TECHNOLOGY EDUCATION",B2
1516-0785,LUMINA (JUIZ DE FORA),B1
1981-4070,LUMINA (UFJF. ONLINE),B1
2316-1663,MACAB�A- REVISTA ELETRONICA DO NETLLI,B3
1022-1360,MACROMOLECULAR SYMPOSIA,B5
2323-010X,MADOQUIM: MAESTR�A EN DOCENCIA DE LA QU�MICA,B2
2027-1174,MAGIS REVISTA INTERNACIONAL DE INVESTIGACI�N EN EDUCACI�N,B1
2236-4420,MAGISTRA,C 
0102-5333,MAGISTRA,B4
1949-307X,"MAGNETICS LETTERS, IEEE",B2
1864-1547,MAMMALIA,B4
0025-1461,MAMMALIA (PARIS),B4
1616-5047,MAMMALIAN BIOLOGY (PRINT),B3
0025-2700,MAQUINAS E METAIS,B5
1806-0560,MARGENS (UFPA),B3
1755-2672,MARINE BIODIVERSITY RECORDS,B4
0173-9565,MARINE ECOLOGY (BERLIN),B2
0308-597X,MARINE POLICY,B3
0025-326X,MARINE POLLUTION BULLETIN.,B3
2318-0552,MATEM�TICA E ESTAT�STICA EM FOCO,B5
1517-7076,MAT�RIA (UFRJ),A2
0167-577X,MATERIALS LETTERS (GENERAL ED.),A2
1980-5373,MATERIALS RESEARCH,B2
0025-5408,MATERIALS RESEARCH BULLETIN,A2
2053-1591,MATERIALS RESEARCH EXPRESS,A2
1516-1439,MATERIALS RESEARCH (S�O CARLOS. IMPRESSO),B2
0921-5093,"MATERIALS SCIENCE & ENGINEERING. A, STRUCTURAL MATERIALS: PROPERTIES, MICROSTRUCTURE AND PROCESSING",A2
0928-4931,"MATERIALS SCIENCE & ENGINEERING. C, BIOMIMETIC MATERIALS, SENSORS AND SYSTEMS",B5
0974-7486,MATERIALS SCIENCE: AN INDIAN JOURNAL,B5
1662-9752,MATERIALS SCIENCE FORUM (ONLINE),B5
0933-5137,MATERIALWISSENSCHAFT UND WERKSTOFFTECHNIK,B5
2278-9561,MATHEMATICAL JOURNAL OF INTERDISCIPLINARY SCIENCES,B5
1024-123X,MATHEMATICAL PROBLEMS IN ENGINEERING (PRINT),A2
0025-584X,MATHEMATISCHE NACHRICHTEN,B5
0720-728X,MATHEMATISCHE SEMESTERBERICHTE,B4
2446-6905,MATRAGA,B5
1414-7165,MATRAGA (RIO DE JANEIRO),B5
1982-8160,MATRIZES (ONLINE),B5
2150-7511,MBIO (ONLINE),B5
2312-7996,MEDEDPUBLISH,B2
2176-6665,MEDIA��ES - REVISTA DE CI�NCIAS SOCIAIS,B5
1365-2923,MEDICAL EDUCATION,A1
0308-0110,MEDICAL EDUCATION (OXFORD. PRINT),A1
2176-7262,MEDICINA (RIBEIRAO PRETO. ONLINE),B4
0076-6046,MEDICINA (USP.FMRP),B4
1573-4064,MEDICINAL CHEMISTRY,B5
1573-4064,MEDICINAL CHEMISTRY (HILVERSUM),B5
1054-2523,MEDICINAL CHEMISTRY RESEARCH (PRINT),B3
0025-7974,"MEDICINE (BALTIMORE, MD.)",B2
1678-1430,MEDVEP. REVISTA CIENT�FICA DE MEDICINA VETERIN�RIA. PEQUENOS ANIMAIS E ANIMAIS DE ESTIMA��O,B4
1676-1669,MEMORANDUM (BELO HORIZONTE),B4
1678-8060,MEM�RIAS DO INSTITUTO OSWALDO CRUZ (ONLINE),B3
2175-2753,META: AVALIA��O,A1
1073-5623,"METALLURGICAL AND MATERIALS TRANSACTIONS. A, PHYSICAL METALLURGY AND MATERIALS SCIENCE",A2
1286-4579,MICROBES AND INFECTION,B5
0882-4010,MICROBIAL PATHOGENESIS,B5
0026-2862,MICROVASCULAR RESEARCH (PRINT),B2
2178-602X,M�DIA E COTIDIANO,B2
1678-6149,MINDBITE (APLIERJ),B2
1676-5818,MIRABILIA JOURNAL,B5
2318-0811,"MISES: REVISTA INTERDISCIPLINAR DE FILOSOFIA, DIREITO E ECONOMIA",C 
1518-3394,MNEME (CAIC�. ONLINE),B5
2333-2581,MODERN ENVIRONMENTAL SCIENCE AND ENGINEERING,B5
0217-7323,MODERN PHYSICS LETTERS A,B3
0217-9849,MODERN PHYSICS LETTERS B,B4
0300-8177,MOLECULAR AND CELLULAR BIOCHEMISTRY,B3
0893-7648,MOLECULAR NEUROBIOLOGY,B2
1420-3049,MOLECULES (BASEL. ONLINE),B2
2500-8013,MOMENTO ? REVISTA DE F�SICA,C 
0102-2717,MOMENTO (RIO GRANDE),B3
0026-9247,MONATSHEFTE FUR CHEMIE,B5
0035-8711,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY (PRINT),B2
2172-2862,MOTRICIDAD. EUROPEAN JOURNAL OF HUMAN MOVEMENT,B4
2175-8042,MOTRIVIV�NCIA (FLORIAN�POLIS),B2
1980-6574,MOTRIZ : REVISTA DE EDUCA��O F�SICA (ONLINE),B5
1984-4298,MOVIMENTA,B4
2359-3296,MOVIMENTO - REVISTA DE EDUCA��O,B2
0104-754X,MOVIMENTO (UFRGS. IMPRESSO),A2
1982-8918,MOVIMENTO (UFRGS. ONLINE),A2
1380-7501,MULTIMEDIA TOOLS AND APPLICATIONS,B3
1573-7721,MULTIMEDIA TOOLS AND APPLICATIONS (DORDRECHT. ONLINE),B3
1809-4317,MULTIPLICA��ES (UEPA),B4
2179-8753,MULTIPLICIDADES,C 
2359-6902,MULTI-SCIENCE JOURNAL,B3
0148-639X,MUSCLE & NERVE (PRINT),B5
1984-3917,MUSEOLOGIA E PATRIM�NIO,B3
0964-7775,MUSEUM MANAGEMENT AND CURATORSHIP (1990),B4
2316-3488,M�SICA E LINGUAGEM,B5
1676-3939,M�SICA HODIE,B1
0027-5514,MYCOLOGIA,B2
1340-3540,MYCOSCIENCE (TOKYO),B2
2077-7019,MYCOSPHERE ONLINE,B5
0093-4666,MYCOTAXON,B2
1645-8338,NADA (LISBOA),B5
1847-9804,NANOMATERIALS AND NANOTECHNOLOGY,B5
2183-2609,NARRATIVA E BIO�TICA,B5
1319-2442,NASRAT AMRA? WA ZIRA'AT AL-KULAT / SAUDI JOURNAL OF KIDNEY DISEASES AND TRANSPLANTATION,B4
1478-6419,NATURAL PRODUCT RESEARCH (PRINT),B5
1648-939X,NATURAL �SCIENCE �EDUCATION,B1
1648-939X,NATURAL SCIENCE EDUCATION,B1
1679-0073,NATUREZA & CONSERVA��O,B1
1806-7409,NATUREZA ON LINE (ESP�RITO SANTO),B3
0028-1042,NATURWISSENSCHAFTEN,B2
2236-3777,NEOTROPICAL BIOLOGYAND CONSERVATION,B5
1519-566X,NEOTROPICAL ENTOMOLOGY (IMPRESSO),B4
2192-6670,NETWORK MODELING ANALYSIS IN HEALTH INFORMATICS AND BIOINFORMATICS,B5
1807-1058,NEUROCI�NCIAS (RIO DE JANEIRO),C 
1533-4406,NEW ENGLAND JOURNAL OF MEDICINE (ONLINE),B2
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE (PRINT),B2
1144-0546,NEW JOURNAL OF CHEMISTRY (1987),A2
1367-2630,NEW JOURNAL OF PHYSICS,B5
0121-7550,N�MADAS (BOGOT�),B4
1584-9074,NORTH-WESTERN JOURNAL OF ZOOLOGY (PRINT),B5
1516-5477,NOTANDUM (USP),B5
0029-5035,NOVA HEDWIGIA,B5
2236-0441,NUANCES,A2
2236-0441,NUANCES: ESTUDOS SOBRE EDUCA��O,A2
1413-9855,NUANCES (UNESP PRESIDENTE PRUDENTE),A2
0168-9002,"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH. SECTION A, ACCELERATORS, SPECTROMETERS, DETECTORS AND ASSOCIATED EQUIPMENT (PRINT)",B3
0168-583X,"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH. SECTION B, BEAM INTERACTIONS WITH MATERIALS AND ATOMS (PRINT)",B3
0969-8051,NUCLEAR MEDICINE AND BIOLOGY,B2
1678-6602,NUCLEUS (ITUVERAVA. IMPRESSO),B4
1982-2278,NUCLEUS (ITUVERAVA. ONLINE),B4
2316-7874,NUTRIRE - REVISTA DA SOCIEDADE BRASILEIRA DE ALIMENTA��O E NUTRI��O,B5
1519-8928,NUTRIRE (S�O PAULO),B5
1475-2891,NUTRITION JOURNAL,B5
1476-8305,NUTRITIONAL NEUROSCIENCE (ONLINE),B4
0102-4809,O EIXO E A RODA (UFMG),B5
0104-7809,O MUNDO DA SA�DE (CUSC. IMPRESSO),A2
1980-3990,O MUNDO DA SA�DE (ONLINE),A2
2333-9705,OALIB JOURNAL,B5
1696-8352,OBSERVATORIO DE LA ECONOM�A LATINOAMERICANA,B5
